arc	source	where	terms	status	hits_per_head	top_paths	quote
B232_rho_n_plethysm	main	B232 FINDINGS.md, 'Update — the in-sandbox attempt is now made (exhausted)' paragraph	needs-specialist stabilization terminal procesi	LEAD	"{""audit/b775-braver-questions"":10,""claude/new-session-qor5up"":10,""claude/outside-bench"":11,""claude/physics-seat-evaluation-8dkbrl"":11,""codex/seat-r001"":10,""main"":11,""paper/structure-genesis-first"":12}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl	the stabilization lemma is now terminal NEEDS-SPECIALIST (the Procesi construction)
B232_rho_n_plethysm	main	B232 FINDINGS.md, 'Verdict' section	remaining residual lemma input	LEAD	"{""audit/b775-braver-questions"":35,""claude/new-session-qor5up"":32,""claude/outside-bench"":45,""claude/physics-seat-evaluation-8dkbrl"":42,""codex/seat-r001"":40,""main"":42,""paper/structure-genesis-first"":33}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | DELETED:docs/PROGRESS_LOG.md	the residual open lemma... is the lone remaining input
B233_synthesis_split_and_five	main	B233 FINDINGS.md, H13 'Honest status' paragraph	extrapolation points axis data	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":11,""claude/outside-bench"":11,""claude/physics-seat-evaluation-8dkbrl"":11,""codex/seat-r001"":11,""main"":11,""paper/structure-genesis-first"":11}"	CLAIMS.md | PROGRESS_LOG.md | docs/THEOREM_REGISTRY.md | docs/progress/PROGRESS_2026-Q2.md | frontier/B470_reflection_campaign/FINDINGS.md	"""every axis"" is an extrapolation from 3 data points, not a theorem."
B236_coset_coincidence_pathA	main	B236 FINDINGS.md, 'Result' section, 4th bullet	chat1 proposition observation organizing	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":8,""claude/physics-seat-evaluation-8dkbrl"":8,""codex/seat-r001"":6,""main"":8,""paper/structure-genesis-first"":5}"	PROGRESS_LOG.md | docs/HINT_LEDGER.md | docs/NOVELTY_AUDIT.md | papers/metallic_one_object/PAPER_PLAN.md | CHANGELOG.md	The mechanism as a proposition ... is, to chat1's search, not stated — so it stands as a modest original organizing observation (not a deep theorem).
B240_golden_jones_integrality	main	B240 FINDINGS.md, 'Honest caveat' section	observation unverified normalized invariant	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":12,""claude/outside-bench"":19,""claude/physics-seat-evaluation-8dkbrl"":19,""codex/seat-r001"":15,""main"":19,""paper/structure-genesis-first"":12}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | docs/progress/PROGRESS_2026-Q2.md | docs/progress/REVIEWS.md	The observation Z = −2 = −χ(Slavich 4-manifold) is unverified: the raw sum Z is not the normalized WRT invariant, and χ appears in many formulas. HELD; not claimed.
B240_golden_jones_integrality	main	B240 FINDINGS.md, 'Verdict' paragraph	reported ceiling dropped exceed	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":9,""claude/physics-seat-evaluation-8dkbrl"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":7}"	CHANGELOG.md | PROGRESS_LOG.md | docs/LAW_MAP.md | docs/SEAL_LEDGER.md | docs/progress/REVIEWS.md	8_3 (braid index 7) and 10_3 (9) exceed the dense N=4 matrix ceiling and were not tested (reported, not dropped).
B252_chirality_obstruction	main	B252 FINDINGS.md, 'The break it test' section	complex-conjugation-odd obstruction intrinsic invariant	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":5,""claude/outside-bench"":5,""claude/physics-seat-evaluation-8dkbrl"":5,""codex/seat-r001"":5,""main"":5,""paper/structure-genesis-first"":5}"	frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/batch_dead_04.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json	Nothing breaks 27↔27̄. The obstruction holds: the object has no intrinsic complex-conjugation-odd invariant.
B253_chirality_capability	main	chirality_capability.py:118 (Part B reason 2)	vector-like dynamical chiral	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":24,""claude/outside-bench"":35,""claude/physics-seat-evaluation-8dkbrl"":35,""codex/seat-r001"":31,""main"":34,""paper/structure-genesis-first"":25}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | DELETED:docs/REVIEWS.md	there is no dynamical 27 to be chiral or vector-like
B254_uniqueness_chain	main	FINDINGS.md:~31	conformal-embedding-classification plausible-but-unverified re-derive exceptionals	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		the *full* uniqueness across all five exceptionals (the handoff's table G₂/F₄/E₇/E₈) is a conformal-embedding-classification claim I did **not** re-derive here — recorded as plausible-but-unverified
B259_gravity_brick_wall_map	main	FINDINGS.md:39	type-e6 d-3d uncomputed theory	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		T[4_1; E6] (the type-E6 3d-3d theory) is uncomputed (DGG) — a real gap.
B259_gravity_brick_wall_map	main	FINDINGS.md:41	class-s uncomputed framework object	LEAD	"{""audit/b775-braver-questions"":15,""claude/new-session-qor5up"":16,""claude/outside-bench"":18,""claude/physics-seat-evaluation-8dkbrl"":17,""codex/seat-r001"":17,""main"":17,""paper/structure-genesis-first"":15}"	CHANGELOG.md | PROGRESS_LOG.md | ROADMAP.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md	the class-S 4d lift exists as a framework but is uncomputed for this object.
B262_t41_theory	main	FINDINGS.md:9 (also t41_theory.py:724-726)	authority asserted through abelian	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":14,""claude/outside-bench"":16,""claude/physics-seat-evaluation-8dkbrl"":14,""codex/seat-r001"":12,""main"":14,""paper/structure-genesis-first"":14}"	PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/SEAL_LEDGER.md | docs/THEOREM_LEDGER.md | docs/progress/PROGRESS_2026-Q2.md | DELETED:docs/REVIEWS.md	"Through the whole arc we *asserted* ""`T[4₁]` is abelian, U(1) + chirals"" on DGG's authority. We never computed it."
B263_t41_cs_levels	main	PROGRESS_LOG.md 2026-07-03 (promotion-audit sweep, per log_index/B263.txt)	b263 hygiene	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	PROGRESS_LOG.md	B263 has no FINDINGS (hygiene)
B264_e6_character_variety	main	NOVELTY.md:88 (re: B266, filed under B264's NOVELTY.md)	arithmetic reference selection combining	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":7,""claude/outside-bench"":9,""claude/physics-seat-evaluation-8dkbrl"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":7}"	docs/progress/PROGRESS_2026-Q2.md | frontier/B571_day0_internalization/BURIED_ITEMS.json | frontier/B571_day0_internalization/REPORT.md | frontier/B962_vev_scout/PRIOR_ART_VEV.md | papers/P1_value_theory/PAPER.md	Not found in any reference: the *arithmetic selection rule* combining them
B265_e6_integrability	main	FINDINGS.md:~67 (Correction section)	bracket-coupled obstruction product	LEAD	"{""audit/b775-braver-questions"":9,""claude/new-session-qor5up"":9,""claude/outside-bench"":9,""claude/physics-seat-evaluation-8dkbrl"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":9}"	docs/HINT_LEDGER.md | frontier/B272_verification_and_gaps/FINDINGS.md | frontier/B272_verification_and_gaps/verification_and_gaps.py | frontier/B273_e6_obstruction/FINDINGS.md | frontier/B273_e6_obstruction/e6_obstruction.py	for `{4,8}` the obstruction is the `e₆`-bracket-coupled cup product `H¹×H¹→H²(e₆)`, which is **not computed**.
B268_e6_bridge_consolidation	main	wall_map_v2.py:76 (SKIPPED dict, wall3_chirality_ssb)	b252 b259 amphicheiral chirality	LEAD	"{""audit/b775-braver-questions"":8,""claude/new-session-qor5up"":8,""claude/outside-bench"":9,""claude/physics-seat-evaluation-8dkbrl"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":8}"	PROGRESS_LOG.md | docs/HINT_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B259_gravity_brick_wall_map/FINDINGS.md | frontier/B259_gravity_brick_wall_map/gravity_brick.py	SSB of the amphicheiral `τ` as a chirality source | B252/B259 | never computed.
B268_e6_bridge_consolidation	main	wall_map_v2.py:78 (SKIPPED dict, wall4_4d_lift)	class-s manifold lift	GENERIC	"{""audit/b775-braver-questions"":36,""claude/new-session-qor5up"":38,""claude/outside-bench"":40,""claude/physics-seat-evaluation-8dkbrl"":37,""codex/seat-r001"":35,""main"":37,""paper/structure-genesis-first"":32}"	CHANGELOG.md | CLAIMS.md | PROGRESS_LOG.md | ROADMAP.md | docs/CAMPAIGN_STATUS.md	the class-S / 4-manifold lift of `T[4₁]`; never computed.
B270_integrability_cup_product	main	FINDINGS.md (Honest scope) — same sentence recurs in B265's FINDINGS.md correction	bracket-coupled obstruction product	LEAD	"{""audit/b775-braver-questions"":10,""claude/new-session-qor5up"":10,""claude/outside-bench"":10,""claude/physics-seat-evaluation-8dkbrl"":10,""codex/seat-r001"":10,""main"":10,""paper/structure-genesis-first"":10}"	docs/HINT_LEDGER.md | frontier/B265_e6_integrability/FINDINGS.md | frontier/B272_verification_and_gaps/FINDINGS.md | frontier/B272_verification_and_gaps/verification_and_gaps.py | frontier/B273_e6_obstruction/FINDINGS.md	for `{4,8}` the obstruction is the `e₆`-bracket-coupled cup product `H¹×H¹→H²(e₆)`, which is **not computed**
B272_verification_and_gaps	main	verification_and_gaps.py:1042-1045 (GAPS dict)	figure-eight b268-b271 replication generations	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		family replication (3 generations)... one figure-eight gives one character variety... but NO wall for it appears in the 5-wall map. A reader of B268-B271 would not see this obstruction.
B272_verification_and_gaps	main	verification_and_gaps.py:1046-1049 (GAPS dict)	hypercharge unaddressed breaking disposal	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B278_consolidation_v3/wall_map_v3.py	SM matter content / E6->SM breaking... Disposal of exotics, hypercharge, the breaking chain: unaddressed and absent from the map.
B275_explicit_witness	main		residual-limitation higher-precision b274 sharpening	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		FINDINGS.md: 'Sharpening to a higher-precision or exact witness ... not pursued, as existence is already settled by B274.' (a residual-limitation statement, not a strict absence claim about the repo)
B281_crux_scoping	main		absence-of-tool in-sandbox constructively computable	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		FINDINGS.md 'What would make the CRUX TRUE': 'T[4_1; E6] is not computable in-sandbox and arguably not known constructively in the literature.' (an absence-of-tool/method claim)
B281_crux_scoping	main		in-sandbox tool-gated recommendation constructively	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":4,""claude/physics-seat-evaluation-8dkbrl"":4,""codex/seat-r001"":3,""main"":4,""paper/structure-genesis-first"":3}"	docs/progress/PROGRESS_2026-Q2.md | frontier/B770_closure_census/census.json | papers/VALIDATION_LEDGER.md | PROGRESS_LOG.md	FINDINGS.md 'Recommendation': 'Do not spend in-sandbox cycles attempting T[4_1; E6] (tool-gated, not constructively known).'
B286_the_seam	main		acknowledges asymmetry observed matches	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		FINDINGS.md 'The fence': acknowledges this does NOT derive SM values, e.g. 'whether the CP sign matches the observed baryon asymmetry ... all open.'
B287_distinguished_closing	main		tool-limitation triangulation recognizer incomplete	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		FINDINGS.md: 'Regina recognizer incomplete on the simplified triangulation' for slopes ±1 (an absence/tool-limitation note, worked around by the homology argument)
B288_arithmetic_filling_census	main		environment-dependent self-correction post-hoc b740	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		FINDINGS.md B740 completion note (added post-hoc): '24 were skipped by the environment-dependent positivity check / degree ceiling' — an explicit self-correction of an earlier undercounting bug in this very arc's original run
B289_cp_sign_law	main		b855 m136 m135 m003	LEAD	"{""audit/b775-braver-questions"":15,""claude/new-session-qor5up"":11,""claude/outside-bench"":11,""claude/physics-seat-evaluation-8dkbrl"":12,""codex/seat-r001"":11,""main"":12,""paper/structure-genesis-first"":11}"	CHANGELOG.md | PROGRESS_LOG.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B855_wrong_null_audit/FINDINGS.md	B855 log entry: the m136/m135/m003 extensions of the CS sign law are explicitly flagged 'NOT verified in this arc (queued for independent recomputation)' — an absence claim about downstream extensions, not about B289's own m004 result
B290_core_scale_ladder	main		m004-specific b855-carried clean-real m004	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		FINDINGS.md B855-carried caveat that the 'clean real' coefficient form is explicitly flagged in this very arc as m004-specific (only clean-real because m004's cusp shape happens to be purely imaginary) — an honest scoping note, already in the FINDINGS body, not an unaddressed absence
B296_seam_arc_verification	main	NOVELTY.md line 18-19	conservatively literature flagged pending	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""claude/physics-seat-evaluation-8dkbrl"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	docs/dossiers/S6_theorem_inventory_cc2.md	the audit found no direct prior art this pass, so they are flagged conservatively (a fuller literature round is pending)
B296_seam_arc_verification	main	NOVELTY.md line 24 (table, claim 4b)	character-variety as-time connecting peripheral	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""claude/physics-seat-evaluation-8dkbrl"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		no prior work connecting a knot/3-manifold character-variety peripheral symplectic structure to the Kodama/Λ-as-time idea was found
B296_seam_arc_verification	main	NOVELTY.md line 28-29	connections locate audit prior	LEAD	"{""audit/b775-braver-questions"":14,""claude/new-session-qor5up"":14,""claude/outside-bench"":14,""claude/physics-seat-evaluation-8dkbrl"":14,""codex/seat-r001"":14,""main"":14,""paper/structure-genesis-first"":14}"	CHANGELOG.md | PROGRESS_LOG.md | docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/STRATEGIC_SYNTHESIS.md	the audit ... could not locate direct prior art for the three novel connections (3, 4b, 5)
B298_generation_obstruction	main	FINDINGS.md lines 19-22	multiplicity everywhere appears number	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":21,""claude/outside-bench"":28,""claude/physics-seat-evaluation-8dkbrl"":26,""codex/seat-r001"":25,""main"":26,""paper/structure-genesis-first"":23}"	CHANGELOG.md | PROGRESS_LOG.md | REPRODUCIBILITY.md | TERMINOLOGY.md | docs/CAMPAIGN_STATUS.md	the number 3 appears everywhere as a value ... but never as a matter multiplicity
