arc	source	where	terms	status	hits_per_head	top_paths	quote
B855_wrong_null_audit	main	FINDINGS.md line 100	essentially programme specific control	LEAD	"{""audit/b775-braver-questions"":20,""claude/new-session-qor5up"":11,""claude/outside-bench"":17,""codex/seat-r001"":14,""main"":16,""paper/structure-genesis-first"":12}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/views/VERDICT_LEDGER.md | frontier/B1006_lambda2_pslq/FINDINGS.md | frontier/B1006_lambda2_pslq/arc_verdict.json | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B955_l133_scout/PRIOR_ART_RANK_REDUCTION.md | +5 catch-all	"the programme has never had a valid control, so ""generic vs specific"" has essentially never been tested."
B857_voice_splitting	main	frontier/B746_golden_ledger/FINDINGS.md:30 (quoted in FINDINGS.md line 11)	b737 b739 artifacts markers	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":25,""claude/outside-bench"":27,""codex/seat-r001"":26,""main"":27,""paper/structure-genesis-first"":25}"	docs/views/VERDICT_LEDGER.md | frontier/B742_negatives_hunt_p1/reviews/S16_REVIEW_4_VERDICT.md | frontier/B742_negatives_hunt_p1/reviews/S16_REVIEW_5_VERDICT.md | frontier/B754_p2_spectral/FINDINGS.md | frontier/B754_p2_spectral/cells/B107/compute.py | frontier/B754_p2_spectral/cells/TOMB-L247/compute.py | frontier/B754_p2_spectral/cells/TOMB-L247/output.txt | frontier/B754_p2_spectral/cells/TOMB-L252/compute.py | +3 catch-all	Grep of the banked voice artifacts (B737/B739): zero golden markers.
B857_voice_splitting	main	docs/LAW_MAP.md (quoted in FINDINGS.md line 9)	h-ear continuous silence emitted	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":5,""codex/seat-r001"":4,""main"":5,""paper/structure-genesis-first"":4}"	frontier/B857_voice_splitting/FINDINGS.md | frontier/B857_voice_splitting/voice_splitting.py | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +2 catch-all	"H-EAR clause (iii) SILENCE states the golden is ""NEVER emitted through the object's solo continuous channel."""
B857_voice_splitting	main	FINDINGS.md line 55	eigenvalues uncomputed certified different	LEAD	"{""audit/b775-braver-questions"":25,""claude/new-session-qor5up"":21,""claude/outside-bench"":26,""codex/seat-r001"":26,""main"":24,""paper/structure-genesis-first"":22}"	docs/CAMPAIGN_STATUS.md | docs/MASTERPLAN.md | docs/OPEN_PROBLEMS.md | docs/PRICED_DOORS.md | docs/views/VERDICT_LEDGER.md | frontier/B530_natural_history/FINDINGS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/journals/run2_wf4ac2653a_journal.jsonl | +9 catch-all	Whether the 17 certified Maass newforms carry golden markers in their Hecke eigenvalues is a different question and remains uncomputed
B868_three_involutions	main	FINDINGS.md line 29 / three_involutions.py check (3)	conjugation anywhere complex scalars	LEAD	"{""audit/b775-braver-questions"":13,""claude/new-session-qor5up"":11,""claude/outside-bench"":19,""codex/seat-r001"":18,""main"":19,""paper/structure-genesis-first"":14}"	docs/HINT_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/kill_graph.json | frontier/B742_negatives_hunt_p1/stageA/v3_preassembly.json | frontier/B756_remaining_doors/RAW_WORKFLOW_OUTPUT.json | frontier/B868_three_involutions/FINDINGS.md | frontier/B868_three_involutions/three_involutions.py | +3 catch-all	no complex conjugation of scalars appears anywhere in the cascade's code
B870_lift_obstruction	main	FINDINGS.md sec 5	framework observer bridge bundle	LEAD	"{""audit/b775-braver-questions"":36,""claude/new-session-qor5up"":33,""claude/outside-bench"":37,""codex/seat-r001"":35,""main"":37,""paper/structure-genesis-first"":33}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/SEAL_LEDGER.md | docs/THEOREM_REGISTRY.md | docs/THE_LADDER.md | +7 catch-all	"The bridge from ""flat bundle on the object lifts"" to ""the SM gauge group's global form"" is the framework's object->observer bridge -- not established here"
B870_lift_obstruction	main	FINDINGS.md sec 5		UNSWEEPABLE			H^2(M, dM) is NOT computed by this arc.
B870_lift_obstruction	main	FINDINGS.md sec 5	distinguished chooses object torsor	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":3,""claude/outside-bench"":8,""codex/seat-r001"":7,""main"":8,""paper/structure-genesis-first"":4}"	docs/LAW_MAP.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/CAMPAIGN_STATUS.md | docs/THE_END_TO_END_CHAIN.md | docs/views/VERDICT_LEDGER.md | frontier/B1201_lee_verified_and_harvest/FINDINGS.md | +4 catch-all	"No claim about which lift the object ""chooses"": the torsor has no distinguished point here."
B871_registering_datum	main	FINDINGS.md sec 4	contractions refinement realizing remaining	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":5,""main"":3,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | +4 catch-all	realizing the probe inside the SU(3)_2 modular stage's state vectors and contractions ... is the remaining refinement
B871_registering_datum	main	FINDINGS.md sec 4	generation untouched reaches values	GENERIC	"{""audit/b775-braver-questions"":32,""claude/new-session-qor5up"":29,""claude/outside-bench"":50,""codex/seat-r001"":39,""main"":45,""paper/structure-genesis-first"":34}"	docs/GUT_REQUIREMENTS_LEDGER.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/THE_SM_VERDICT.md | docs/views/VERDICT_LEDGER.md | frontier/B154_silver_bundle_foundation/FINDINGS.md | +9 catch-all	Nothing here reaches values or generation count. Gate 5 untouched.
B872_coset_leg	main	FINDINGS.md sec 6	charge-sign convention matter labels	DOC_ECHO	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	 | +1 catch-all	"Nothing about which of 16/16bar is ""matter"" -- the labels are a charge-sign convention."
B872_coset_leg	main	FINDINGS.md sec 6	exact-q remains queued pass	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	docs/STRUCTURE_TO_NATURE_MASTERPLAN.md	the exact-Q(rho) pass remains the solo seat's queued cell
B872_coset_leg	main	FINDINGS.md sec 6	b866 b875 b876 generations	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":6,""claude/outside-bench"":8,""codex/seat-r001"":8,""main"":8,""paper/structure-genesis-first"":6}"	docs/views/VERDICT_LEDGER.md | frontier/B882_magic_square_naming/arc_verdict.json | scripts/forcing/forcing_graph.json | docs/OPEN_PROBLEMS.md | docs/views/THE_SPINE.md | +3 catch-all	the generations reading stays a signature (B866) with a structure (B875); THE DESCENT (B876, queued) is the deciding computation
B873_p5_gate	main	FINDINGS.md sec 4	sub-winner uniqueness existence specials	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		Existence of the sub-winner specials still rests on the cited tables (unneeded for uniqueness).
B873_p5_gate	main	FINDINGS.md sec 4	higher-level re-examines c-scan exotica	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		nothing here re-examines higher-level exotica beyond the c-scan's reach
B874_measurement_ladder	main	FINDINGS.md sec 1	second-charge cubic-field line-point step-2	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		Whether a line-point + second-charge joint measurement produces one (which would retire the step-2 ranking) remains open -- it needs the cubic-field points, not this census.
B874_measurement_ladder	main	FINDINGS.md sec 3	quasi-split layer-8 b715 b868	LEAD	"{""audit/b775-braver-questions"":3,""claude/new-session-qor5up"":3,""claude/outside-bench"":3,""codex/seat-r001"":3,""main"":3,""paper/structure-genesis-first"":3}"	docs/views/VERDICT_LEDGER.md | +2 catch-all	no dictionary to color is asserted (the compact/quasi-split gap is exactly the layer-8 wall, B715/B868)
B874_measurement_ladder	main	FINDINGS.md sec 4	real-form layer-8 relation question	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":4,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	docs/STRUCTURE_TO_NATURE_MASTERPLAN.md | docs/views/VERDICT_LEDGER.md | +2 catch-all	The su(2,1) remnant's relation to the layer-8 real-form question -- flagged only.
B875_triality_tiling	main	FINDINGS.md sec 4	generations generation structure mechanism	GENERIC	"{""audit/b775-braver-questions"":137,""claude/new-session-qor5up"":115,""claude/outside-bench"":142,""codex/seat-r001"":127,""main"":132,""paper/structure-genesis-first"":119}"	docs/CAMPAIGN_STATUS.md | docs/CLOSURE_2026-07-11.md | docs/CRYSTALLIZATION_2026-07-09.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/LEAD_REGISTER.md | docs/LITERATURE_GAUGE_SM_2026-07-13.md | docs/MASTERPLAN.md | +40 catch-all	The generation reading -- each breaking's matter = the two foreign sectors -- remains a structure, not a generations mechanism.
B875_triality_tiling	main	FINDINGS.md sec 4	touches values gate	GENERIC	"{""audit/b775-braver-questions"":98,""claude/new-session-qor5up"":89,""claude/outside-bench"":126,""codex/seat-r001"":97,""main"":112,""paper/structure-genesis-first"":94}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/OPEN_LEADS.md | docs/THE_FRAMEWORK.md | docs/views/VERDICT_LEDGER.md | frontier/B1013_wall_resort/FINDINGS.md | frontier/B1013_wall_resort/arc_verdict.json | frontier/B155_golden_phase_bridge/FINDINGS.md | +24 catch-all	Nothing here touches values or Gate 5.
B876_descent	main	FINDINGS.md sec 5	generations mechanism anything breaking	LEAD	"{""audit/b775-braver-questions"":35,""claude/new-session-qor5up"":30,""claude/outside-bench"":35,""codex/seat-r001"":30,""main"":34,""paper/structure-genesis-first"":30}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LEAD_REGISTER.md | docs/LITERATURE_GAUGE_SM_2026-07-13.md | docs/MASTERPLAN.md | docs/OPEN_LEADS.md | docs/OPEN_PROBLEMS.md | docs/PRICED_DOORS.md | +11 catch-all	Does NOT establish: any generations mechanism; any values; anything about which breaking the world 'chose.'
B876_descent	main	FINDINGS.md sec 5	re-run symmetry galois holds	GENERIC	"{""audit/b775-braver-questions"":41,""claude/new-session-qor5up"":41,""claude/outside-bench"":61,""codex/seat-r001"":49,""main"":61,""paper/structure-genesis-first"":38}"	docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/THE_END_TO_END_CHAIN.md | docs/views/VERDICT_LEDGER.md | frontier/B525_are_you_sure/synthesis.txt | frontier/B571_day0_internalization/REPORT.md | +10 catch-all	By Galois symmetry the same holds at the other two roots (not re-run; the S3 acts).
B877_fmt_review	main	FINDINGS.md sec 4 item 1	levi2 manifest handoff absent	LEAD	"{""audit/b775-braver-questions"":4,""claude/new-session-qor5up"":5,""claude/outside-bench"":4,""codex/seat-r001"":4,""main"":4,""paper/structure-genesis-first"":4}"	docs/views/VERDICT_LEDGER.md | docs/OPEN_LEADS.md | +3 catch-all	Manifest gap: SS3 cites levi2.py (core type, exact Q) -- absent from the handoff.
B877_fmt_review	main	not applicable to this arc (cross-reference check, correctly not present here)	re-run certification values branch	GENERIC	"{""audit/b775-braver-questions"":37,""claude/new-session-qor5up"":31,""claude/outside-bench"":46,""codex/seat-r001"":39,""main"":46,""paper/structure-genesis-first"":28}"	docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B670_anatomy_full/packet/loop2/b1_f4/b1_f4.py | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/CENSUS.md | frontier/B770_closure_census/census.json | +10 catch-all	the arb certification of the 26 upper values is the branch's ... not a re-run of the certification
B878_maass_upper_window	main	FINDINGS.md sec 4	sub-leading completeness adopted leading	LEAD	"{""audit/b775-braver-questions"":6,""claude/new-session-qor5up"":4,""claude/outside-bench"":9,""codex/seat-r001"":6,""main"":9,""paper/structure-genesis-first"":4}"	docs/HINT_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | docs/THE_FRAMEWORK.md | docs/views/THE_SPINE.md | frontier/B1211_declaration_gap/deep_sweep.json | frontier/B1211_declaration_gap/verification/deep_sweep.json | papers/P3_THE_PAPER/CLAIM_CANDIDATES.md | +2 catch-all	No completeness claim for the 43 (the branch's own scope limit, adopted: sub-leading Weyl terms are 43-60% of leading below r = 13.5 -- the budget is a screen).
B878_maass_upper_window	main	FINDINGS.md sec 4	cross-table re-run certification consistency	LEAD	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":1,""codex/seat-r001"":0,""main"":1,""paper/structure-genesis-first"":0}"	frontier/B738_pathfinder_compiler/kill_graph.json	the arb certification of the 26 upper values is the branch's ... this seat verified the dataset's internal stability, cross-table consistency, and claim arithmetic -- not a re-run of the certification
B878_maass_upper_window	main	branch_FINDINGS.md (r=7.0720 provenance section)	transcription previously statement verified	LEAD	"{""audit/b775-braver-questions"":11,""claude/new-session-qor5up"":8,""claude/outside-bench"":13,""codex/seat-r001"":12,""main"":13,""paper/structure-genesis-first"":9}"	docs/LAW_MAP.md | frontier/B771_phase1_wave1/wave3_results.json | frontier/B922_lambda2_receipt/PRIOR_ART_MAASS.md | frontier/B922_lambda2_receipt/prior_art_maass.json | papers/VALIDATION_LEDGER.md | docs/THE_FRAMEWORK.md | docs/views/VERDICT_LEDGER.md | frontier/B1068_descent_inventory/w2_full_results.json | +3 catch-all	"This section previously said ""transcription VERIFIED"" -- the durable statement is weaker and stated exactly below."
B879_selection_cochain	main	packet/HANDOFF_CC_SELECTION_COCHAIN.md lines 12-14	reconciliation addendum anywhere checked	LEAD	"{""audit/b775-braver-questions"":22,""claude/new-session-qor5up"":21,""claude/outside-bench"":37,""codex/seat-r001"":25,""main"":34,""paper/structure-genesis-first"":21}"	docs/CAMPAIGN_STATUS.md | docs/HINT_LEDGER.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/SEAL_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B742_negatives_hunt_p1/reviews/S16_REVIEW_4_VERDICT.md | +7 catch-all	cc3's own reconciliation addendum: NONE of the six claims below are banked anywhere under any name (checked by content, not just title).
B879_selection_cochain	main	packet/w0c_inventory/INVENTORY.md lines 484-495 (Part C, MISSING)	corollary frontier verifies states	LEAD	"{""audit/b775-braver-questions"":16,""claude/new-session-qor5up"":17,""claude/outside-bench"":23,""codex/seat-r001"":19,""main"":24,""paper/structure-genesis-first"":18}"	docs/CAMPAIGN_STATUS.md | docs/LAW_MAP.md | docs/OPEN_LEADS.md | docs/THEOREM_LEDGER.md | docs/views/VERDICT_LEDGER.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B771_phase1_wave1/wave1_results.json | +4 catch-all	M1. ... no frontier cell was found that states or verifies this corollary for the R^{n-2}L family explicitly.
B879_selection_cochain	main	packet/w0c_inventory/INVENTORY.md lines 497-506	b-number dedicated frontier verifies	LEAD	"{""audit/b775-braver-questions"":7,""claude/new-session-qor5up"":8,""claude/outside-bench"":9,""codex/seat-r001"":9,""main"":9,""paper/structure-genesis-first"":7}"	docs/CAMPAIGN_STATUS.md | docs/OPEN_LEADS.md | frontier/B738_pathfinder_compiler/kill_graph.json | frontier/B770_closure_census/census.json | frontier/B879_selection_cochain/packet/w0c_inventory/INVENTORY.md | frontier/B1068_descent_inventory/w2_full_results.json | docs/views/VERDICT_LEDGER.md | +3 catch-all	M2. ... No dedicated frontier B-number/FINDINGS.md was found that computes or verifies either filter independently
B879_selection_cochain	main	packet/w0c_inventory/INVENTORY.md lines 517-526	multi-block family-wide tabulates conductor	LEAD	"{""audit/b775-braver-questions"":1,""claude/new-session-qor5up"":1,""claude/outside-bench"":1,""codex/seat-r001"":1,""main"":1,""paper/structure-genesis-first"":1}"	frontier/B879_selection_cochain/packet/w0c_inventory/INVENTORY.md	M4. ... No banked cell was found that tabulates conductor primality over general multi-block R/L words as a family-wide sweep
B879_selection_cochain	main	packet/w0d_quantum_scout/SCOUT.md line 183	repo-wide categorified hochschild quantum	LEAD	"{""audit/b775-braver-questions"":2,""claude/new-session-qor5up"":2,""claude/outside-bench"":2,""codex/seat-r001"":2,""main"":2,""paper/structure-genesis-first"":2}"	frontier/B879_selection_cochain/packet/w0d_quantum_scout/SCOUT.md | frontier/B879_selection_cochain/packet/w0d_quantum_scout/reading_log.md	"a repo-wide search for ""quantum cochain"", ""tube algebra"", ""Hochschild"", ""categorified Fox"" turned up nothing prior to this cell"
B879_selection_cochain	main	packet/w0d_quantum_scout/SCOUT.md lines 45-50	davydov-yetter discussion cohomology unrelated	NO_HIT	"{""audit/b775-braver-questions"":0,""claude/new-session-qor5up"":0,""claude/outside-bench"":0,""codex/seat-r001"":0,""main"":0,""paper/structure-genesis-first"":0}"		"the repo has no prior discussion of Davydov-Yetter cohomology; a search for ""Ocneanu"", ""Davydov"", ""rigidity"" across the repo found the phrase only in an unrelated cell"
